ID,FIELD
IT\ICCU\MSM\0093487,Di soavi e sacri accenti
IT\ICCU\MSM\0093488,Il soave e bel contento
IT\ICCU\MSM\0093651,Cuori amanti v'ingannate
IT\ICCU\MSM\0093652,Già che morir degg'io
IT\ICCU\MSM\0093653,Un marmo istesso in un funesto
IT\ICCU\MSM\0093495,Io ti lascio perchè uniti
IT\ICCU\MSM\0093661,Il mio ben quando verrà
IT\ICCU\MSM\0093662,Già che morir degg'io
IT\ICCU\MSM\0093663,"De l'aurore au couchant j'ai parcouru le monde. Déserts écartés, sombres lieux"
IT\ICCU\MSM\0093664,"De l'aurore au couchant j'ai parcouru le monde. Déserts écartés, sombres lieux"
IT\ICCU\MSM\0093665,Già il sol si cela dietro la montagna
IT\ICCU\MSM\0093673,Sinfonia
IT\ICCU\MSM\0096548,Fra un istante a te vicino
IT\ICCU\MSM\0095242,Kyrie
IT\ICCU\MSM\0095434,Requiem æternam
IT\ICCU\MSM\0095435,benedictus
IT\ICCU\MSM\0095590,Come la nebbia al vento
IT\ICCU\MSM\0095591,Ah| Mira gl'incensi giá fumano intorno
IT\ICCU\MSM\0095592,Io l'amai qual s'ama il cielo
IT\ICCU\MSM\0095600,Figlia mia non pianger
IT\ICCU\MSM\0095603,Gioite al canto mio
IT\ICCU\MSM\0095604,Still I see thy bilows
IT\ICCU\MSM\0095605,O ma lyre immortelle
IT\ICCU\MSM\0095606,Bella mia se son tuo sposo
IT\ICCU\MSM\0093443,Una campana antica
IT\ICCU\MSM\0093444,Deh ti placa un solo istante
IT\ICCU\MSM\0093445,No non vedeste mai
IT\ICCU\MSM\0093446,Cara parte di me stessa
IT\ICCU\MSM\0093447,Cada sull'alme audaci
IT\ICCU\MSM\0095625,"Eh bien, fuis loin de nous"
IT\ICCU\MSM\0095626,Que faut-il faire?
IT\ICCU\MSM\0095627,Io voglio piacer
IT\ICCU\MSM\0093469,Ouverture
IT\ICCU\MSM\0093643,Innocente sventurata
IT\ICCU\MSM\0093644,Ho tanti grilli in testa
IT\ICCU\MSM\0093648,Qual mi sorprende e agghiaccia. Cara negli occhi tuoi
IT\ICCU\MSM\0093654,"Regnante tradito, amante spezzato"
IT\ICCU\MSM\0093655,Questo è dunque il loco usato
IT\ICCU\MSM\0093656,Questo è dunque il loco usato
IT\ICCU\MSM\0093657,Rendila al fido amante
IT\ICCU\MSM\0093658,Tutto da voi dipende
IT\ICCU\MSM\0093659,Voi tornate a questo seno
IT\ICCU\MSM\0093660,"Infedel, dov'è l'affetto"
IT\ICCU\MSM\0093666,"Lontana da te, Lindoro"
IT\ICCU\MSM\0096706,Sinfonia ...
IT\ICCU\MSM\0096707,Scelta]
IT\ICCU\MSM\0096708,Scelta]
IT\ICCU\MSM\0096709,Assisa a' piè d'un salice
IT\ICCU\MSM\0096710,Se all'intorno voi leggete
IT\ICCU\MSM\0096712,Sinfonia ...
IT\ICCU\MSM\0095584,Chanson du Roi de Thulé
IT\ICCU\MSM\0095585,D'amor la febbre ho indosso
IT\ICCU\MSM\0095587,Quel labbro olà sciogliete
IT\ICCU\MSM\0095588,Quel labbro olà sciogliete
IT\ICCU\MSM\0095593,Sinfonia ...
IT\ICCU\MSM\0095594,"Dopo due lustri, ahi misero"
IT\ICCU\MSM\0095595,"Dopo due lustri, ahi misero"
IT\ICCU\MSM\0095596,"Dopo due lustri, ahi misero"
IT\ICCU\MSM\0095597,L'augel che sta sul nido
IT\ICCU\MSM\0095598,O du mein holder Abendstern
IT\ICCU\MSM\0095607,Scelta
IT\ICCU\MSM\0093436,Se fino al cielo ascendere
IT\ICCU\MSM\0093796,Ah se di te mi privi
IT\ICCU\MSM\0093797,Se tutti i mali miei
IT\ICCU\MSM\0093798,Se mai senti spirarti sul volto
IT\ICCU\MSM\0093650,Il mio ben quando verrà
IT\ICCU\MSM\0093802,Dovrei ma no l'amore
IT\ICCU\MSM\0093803,Dovrei ma no l'amore
IT\ICCU\MSM\0093804,Ombra cara ombra tradita
IT\ICCU\MSM\0096872,Un Segreto d'importanza
IT\ICCU\MSM\0095552,Affettuoso
IT\ICCU\MSM\0095553,Sinfonia ...
IT\ICCU\MSM\0095567,- Preludio -
IT\ICCU\MSM\0095574,Sinfonia ...
IT\ICCU\MSM\0095575,Sinfonia ...
IT\ICCU\MSM\0093430,Io ti lascio perchè uniti
IT\ICCU\MSM\0093595,Se un core annodi
IT\ICCU\MSM\0093597,Agitato in seno il core
IT\ICCU\MSM\0093598,La sorte mia non curo
IT\ICCU\MSM\0093599,Dolce amico e come puoi per un vile interno affetto
IT\ICCU\MSM\0093600,"Sempre fosti, e ognor sarete"
IT\ICCU\MSM\0093774,Mi perdo... sì... mi perdo
IT\ICCU\MSM\0093777,Ti lascio al ben che adori
IT\ICCU\MSM\0093779,Non so se la speranza
IT\ICCU\MSM\0093780,Quell'adorato aspetto
IT\ICCU\MSM\0093784,Guardami un poco da capo a piedi
IT\ICCU\MSM\0093785,Amor mi chiama in campo
IT\ICCU\MSM\0093786,Un briccone senza core
IT\ICCU\MSM\0093787,Di pena sì forte
IT\ICCU\MSM\0093788,Ah se perdo il caro oggetto
IT\ICCU\MSM\0093789,Ti amerò sarò costante
IT\ICCU\MSM\0093790,Ricordati ben mio che mi giurasti amor
IT\ICCU\MSM\0093800,Dopo un tuo sguardo ingrata
IT\ICCU\MSM\0093801,Prigioniera abbandonata
IT\ICCU\MSM\0093809,Scelta
IT\ICCU\MSM\0089692,Sinfonie
IT\ICCU\MSM\0089693,Sinfonie
IT\ICCU\MSM\0086612,dì carco il molinaro
IT\ICCU\MSM\0086613,Andiam va avanti
IT\ICCU\MSM\0086614,Sento che quelli sguardi
IT\ICCU\MSM\0086615,Regna il terror della città
IT\ICCU\MSM\0086616,Voglio dir questo latino
IT\ICCU\MSM\0086617,E fia ver la voce ascolto
IT\ICCU\MSM\0086765,La fiamma innocente
IT\ICCU\MSM\0086766,Se guardo il tuo volto
IT\ICCU\MSM\0086767,Oh che zucchero è la moglie
IT\ICCU\MSM\0086768,Sommo Dio che tutto imperi
IT\ICCU\MSM\0089258,Pasodoble
IT\ICCU\MSM\0089260,Danza
IT\ICCU\MSM\0089261,Paso doble
IT\ICCU\MSM\0089262,Danza delle Ore
IT\ICCU\MSM\0089419,Sinfonia
IT\ICCU\MSM\0089420,Sinfonia
IT\ICCU\MSM\0089422,Atto Primo- Atto Secondo
IT\ICCU\MSM\0089423,Scelta
IT\ICCU\MSM\0089712,Cavatine
IT\ICCU\MSM\0089713,scelta
IT\ICCU\MSM\0089714,Ouverture
IT\ICCU\MSM\0089715,Scelta
IT\ICCU\MSM\0090190,Sinfonia
IT\ICCU\MSM\0090496,Recondita armonia
IT\ICCU\MSM\0090497,Mi par di udire ancora
IT\ICCU\MSM\0090940,Luci belle s'io v'adoro
IT\ICCU\MSM\0090941,La mia pastorella
IT\ICCU\MSM\0090950,Resta o cara
IT\ICCU\MSM\0090952,Ah mio ben se tu sapessi
IT\ICCU\MSM\0090953,Che farò fra tanti affanni
IT\ICCU\MSM\0090954,Tradita sprezzata
IT\ICCU\MSM\0090955,Oh Dio mio bel chi sei
IT\ICCU\MSM\0091116,Dunque dirai
IT\ICCU\MSM\0091117,Dunque dirai
IT\ICCU\MSM\0091119,Una campana antica
IT\ICCU\MSM\0091120,Oh momento fortunato
IT\ICCU\MSM\0086759,Andate voi solo
IT\ICCU\MSM\0086760,Andate voi solo
IT\ICCU\MSM\0086762,Svanisce in un momento
IT\ICCU\MSM\0086763,"Ah cara, d'amore son cotto"
IT\ICCU\MSM\0086764,Scelta
IT\ICCU\MSM\0086769,"Audace, che chiedi"
IT\ICCU\MSM\0086770,Tuoni il cielo a danni miei
IT\ICCU\MSM\0086771,Lo sposo che vo' scegliere
IT\ICCU\MSM\0086772,Non mi fuggir mio bene
IT\ICCU\MSM\0086773,"Dolce fiamma, in questo istante"
IT\ICCU\MSM\0086920,Pensa che da tuoi giorni
IT\ICCU\MSM\0089411,Duetto
IT\ICCU\MSM\0089414,D'amor sull'ali rosee
IT\ICCU\MSM\0089416,Sinfonia
IT\ICCU\MSM\0089704,"Publio, mi sei tu vero amico"
IT\ICCU\MSM\0089717,Sinfonia
IT\ICCU\MSM\0089718,Sinfonia
IT\ICCU\MSM\0089719,Sinfonia
IT\ICCU\MSM\0090174,Ouverture
IT\ICCU\MSM\0090491,"Dai campi, dai prati"
IT\ICCU\MSM\0090628,Così stupisce e cade
IT\ICCU\MSM\0090942,Or che sono a te vicino
IT\ICCU\MSM\0090943,Al suon soave e placido
IT\ICCU\MSM\0090944,Vaga mano sospirata
IT\ICCU\MSM\0090947,Io ti lascio o figlia amata
IT\ICCU\MSM\0091106,Cedi al destin Medea
IT\ICCU\MSM\0091108,Cora mio ben fuggiamo
IT\ICCU\MSM\0091109,Io ti lasciai piangendo
IT\ICCU\MSM\0091110,Non lo sperar invano
IT\ICCU\MSM\0091111,Oh tu ch'eterna sei
IT\ICCU\MSM\0086917,Tu di saper procura
IT\ICCU\MSM\0087054,La speme lusinghiera va promettendo al sen
IT\ICCU\MSM\0086921,Fra tante angosce
IT\ICCU\MSM\0086922,Se ordisti o perfido
IT\ICCU\MSM\0086923,Ombra che a me d'intorno
IT\ICCU\MSM\0086924,Ombra che a me d'intorno
IT\ICCU\MSM\0086925,Ombra che a me d'intorno
IT\ICCU\MSM\0086926,Ombra che a me d'intorno
IT\ICCU\MSM\0087064,Scelta
IT\ICCU\MSM\0087065,Senza fingere chi regna non si vanti di regnar
IT\ICCU\MSM\0087066,Soggiacer alle lingue del volgo
IT\ICCU\MSM\0087067,*Preparati mio cor che sai schernir sì bene
IT\ICCU\MSM\0089709,Sinfonia
IT\ICCU\MSM\0089710,Sinfonia
IT\ICCU\MSM\0090175,Sinfonia
IT\ICCU\MSM\0090477,Pria che spunti in ciel l'aurora
IT\ICCU\MSM\0090630,Poemi sinfonici
IT\ICCU\MSM\0090931,Mo m'accosto a poco a poco
IT\ICCU\MSM\0090932,Or che sono a te vicino
IT\ICCU\MSM\0090933,Poverella chella figlia
IT\ICCU\MSM\0090936,Vedrai spietata figlia
IT\ICCU\MSM\0090128,Scelta
IT\ICCU\MSM\0087215,Lo conosco a quegl'occhietti
IT\ICCU\MSM\0087216,Ah! non posso non mi fido
IT\ICCU\MSM\0087217,Che soave zeffiretto
IT\ICCU\MSM\0087218,Là ci darem la mano
IT\ICCU\MSM\0087219,Al mio contento in seno
IT\ICCU\MSM\0087068,io non risolvo ancor tu mi difendi amor nel gran cimento
IT\ICCU\MSM\0087069,Dolce cosa è il matrimonio quando è fatto come va
IT\ICCU\MSM\0087070,Nella sorte del mio core se ti vanti ingannatore
IT\ICCU\MSM\0087071,Mi dice la speranza che m'innamorerò
IT\ICCU\MSM\0087072,Lontan dalla mia pena già sento una catena
IT\ICCU\MSM\0087073,Mi ricordo ma che giova
IT\ICCU\MSM\0087224,Come Paride alle grazie
IT\ICCU\MSM\0087225,Pensavo oh mio Nardone
IT\ICCU\MSM\0087226,Se mai turbo il tuo riposo
IT\ICCU\MSM\0087227,Partirò ma pensa ingrato
IT\ICCU\MSM\0089701,Ritorna vincitor!
IT\ICCU\MSM\0089703,Delle faci festanti al barlume
IT\ICCU\MSM\0090326,Scelta
IT\ICCU\MSM\0090627,Che quel cor quel ciglio altero
IT\ICCU\MSM\0090923,Se sentite in sul mattino
IT\ICCU\MSM\0090925,Vaga mano sospirata
IT\ICCU\MSM\0090926,"Tradita, sprezzata"
IT\ICCU\MSM\0090937,Non me fá la vroccolosa
IT\ICCU\MSM\0090938,Resta! o cara
IT\ICCU\MSM\0090939,Io son fida ed amorosa
IT\ICCU\MSM\0087221,Amor che dite oh stelle
IT\ICCU\MSM\0090470,Tutto da voi dipende
IT\ICCU\MSM\0090917,La donna ha bello il core
IT\ICCU\MSM\0090927,Da smanie e furore
IT\ICCU\MSM\0090928,La sposo che vó scegliere
IT\ICCU\MSM\0090929,A quel grato zeffiretto
IT\ICCU\MSM\0090930,Col pié manco e col sinistro
IT\ICCU\MSM\0091073,Dopo il fremente nembo
IT\ICCU\MSM\0091074,Non palpitar mia vita
IT\ICCU\MSM\0091075,Cedi al destin Medea
IT\ICCU\MSM\0091076,Non palpitar mia vita
IT\ICCU\MSM\0091077,Cedi al destin Medea
IT\ICCU\MSM\0090568,Le Murge
IT\ICCU\MSM\0090569,Le Murge
IT\ICCU\MSM\0087553,Mena mo mena cammina
IT\ICCU\MSM\0087554,Azzene co so mmorto
IT\ICCU\MSM\0087558,Se mi chiedete il nome
IT\ICCU\MSM\0091063,Ne giorni tuoi felici
IT\ICCU\MSM\0091064,Sappi che al nascer mio
IT\ICCU\MSM\0091065,Sappi che al nascer mio
IT\ICCU\MSM\0091078,Parto se vuoi mia vita
IT\ICCU\MSM\0091079,Caro albergo in cui felice
IT\ICCU\MSM\0090561,"Qui m'accolse oppresso,errante"
IT\ICCU\MSM\0090570,Danze
IT\ICCU\MSM\0090571,O pastorella chiama il tuo gregge
IT\ICCU\MSM\0090573,L' eco del mio canto vola fino al mare
IT\ICCU\MSM\0090574,O Margherita
IT\ICCU\MSM\0090706,Scelte
IT\ICCU\MSM\0087551,Inflammatus et accensus
IT\ICCU\MSM\0087694,Preludio
IT\ICCU\MSM\0090901,Non vedrete mai
IT\ICCU\MSM\0090906,Non vedrete mai
IT\ICCU\MSM\0091049,Parto se vuoi così
IT\ICCU\MSM\0091067,La destra ti chiedo
IT\ICCU\MSM\0091069,Non curo l'affetto
IT\ICCU\MSM\0091070,Almen la Parca irata
IT\ICCU\MSM\0091071,Se tutti i mali miei
IT\ICCU\MSM\0090710,Sinfonie
IT\ICCU\MSM\0090713,Nel sangue gli incendi la nostra vita è gioia
IT\ICCU\MSM\0090889,Fra tanti affanni miei
IT\ICCU\MSM\0090890,L' usignolo che mesto e solo piange
IT\ICCU\MSM\0090893,La tortorella fugge l'artiglio
IT\ICCU\MSM\0091052,La destra ti chiedo
IT\ICCU\MSM\0091053,Misero pargoletto
IT\ICCU\MSM\0091058,Felice età dell'oro
IT\ICCU\MSM\0090087,Rondo
IT\ICCU\MSM\0090088,Mira o Norma
IT\ICCU\MSM\0090089,Non conosci il bel suol
IT\ICCU\MSM\0090093,Cielo e mar
IT\ICCU\MSM\0091009,Figli! Miei cari figli
IT\ICCU\MSM\0091010,Scelta
IT\ICCU\MSM\0091011,Ah che per me non v'è
IT\ICCU\MSM\0091012,Cora mio ben fuggiamo
IT\ICCU\MSM\0088020,Mi par d'udir ancor
IT\ICCU\MSM\0088150,"Ernani! Ernani, involami"
IT\ICCU\MSM\0088151,Flutato che muggi
IT\ICCU\MSM\0088152,Io pure fra le più splendide beltà
IT\ICCU\MSM\0088153,Quante volte come un dono
IT\ICCU\MSM\0090725,Tutto è gioia
IT\ICCU\MSM\0090726,Scelte
IT\ICCU\MSM\0090727,Tutto è gioia
IT\ICCU\MSM\0090729,Scelte
IT\ICCU\MSM\0090730,Scelte
IT\ICCU\MSM\0090731,Sinfonie
IT\ICCU\MSM\0089618,Cristo risusciti
IT\ICCU\MSM\0090687,Scelte
IT\ICCU\MSM\0090690,Preludi
IT\ICCU\MSM\0090856,Sinfonia
IT\ICCU\MSM\0091000,Cora mio bene fuggiamo
IT\ICCU\MSM\0091001,Parto se vuoi mia vita
IT\ICCU\MSM\0091003,Ti lascio mia vita
IT\ICCU\MSM\0091013,Sempre untiti insiem saremo
IT\ICCU\MSM\0091015,Cora mio Ben fuggiamo
IT\ICCU\MSM\0091016,Partirò mio caro bene
IT\ICCU\MSM\0091017,Se sapeste chi m'accende
IT\ICCU\MSM\0091158,Tornate sereni begli astri d'amore
IT\ICCU\MSM\0091159,Tu sai che fido io sono
IT\ICCU\MSM\0091160,Tormento il più crudele
IT\ICCU\MSM\0088154,*Ah! rammento a lui d'accanto
IT\ICCU\MSM\0088155,Di piacer mi balza il cor
IT\ICCU\MSM\0088156,Un Amore cinto di regal serto
IT\ICCU\MSM\0088157,Se nel ciel
IT\ICCU\MSM\0088158,Ne' Gualtier riedi ancor
IT\ICCU\MSM\0088159,La Mia prece il pianto accogli
IT\ICCU\MSM\0090715,Oh già trascorre il di
IT\ICCU\MSM\0090716,Di sua beltade immagine
IT\ICCU\MSM\0090717,Ave Maria
IT\ICCU\MSM\0090719,Qual mesto gemito
IT\ICCU\MSM\0090732,Sinfonia
IT\ICCU\MSM\0091046,Giusti Dei da voi non chiede
IT\ICCU\MSM\0090081,"O Signore, dal tetto natio"
IT\ICCU\MSM\0090379,Perchè parti
IT\ICCU\MSM\0090380,Dimmi o crudele
IT\ICCU\MSM\0090381,Và combatti e torna
IT\ICCU\MSM\0090383,Qual mi sorprende
IT\ICCU\MSM\0090695,Pensieri funebri
IT\ICCU\MSM\0091006,Chi dice mal d'amore
IT\ICCU\MSM\0091007,Rendi il consorte amato
IT\ICCU\MSM\0091008,L' oro ha un colore
IT\ICCU\MSM\0091147,Veggo l'ombra dolente
IT\ICCU\MSM\0091148,Veggo l'ombra dolente
IT\ICCU\MSM\0091149,Qual naviglio
IT\ICCU\MSM\0091150,Padre sposo io vado
IT\ICCU\MSM\0091151,"Chè, più tardate o barbari"
IT\ICCU\MSM\0091164,Veggo un lume
IT\ICCU\MSM\0091166,Vorrei sperare oh Dio
IT\ICCU\MSM\0091167,Và più non dirmi infida
IT\ICCU\MSM\0088145,Tu del mio Carlo in seno
IT\ICCU\MSM\0088146,Tel dissi che risorta dallatomba
IT\ICCU\MSM\0088147,Rival se tu sapessi
IT\ICCU\MSM\0088148,Oh belli oh cari
IT\ICCU\MSM\0088149,Non fu sogno!
IT\ICCU\MSM\0090721,Me chiami o Norma
IT\ICCU\MSM\0090868,"Giusto ciel,s'è ver che m'accendi"
IT\ICCU\MSM\0090869,"Spiega,o morte"
IT\ICCU\MSM\0090870,"Resta,o cara,acerba morte mi separa"
IT\ICCU\MSM\0091028,Ecco amico il caro viso
IT\ICCU\MSM\0091029,Scelta
IT\ICCU\MSM\0090384,Cara negli occhi tuoi
IT\ICCU\MSM\0090386,La trenodica per Ippolito morto
IT\ICCU\MSM\0090991,Da voi cari lumi
IT\ICCU\MSM\0090992,Dov'è? Si affretti per me la morte
IT\ICCU\MSM\0090996,Per pietà deh non lasciarmi
IT\ICCU\MSM\0090997,Vieni colá t'attendo
IT\ICCU\MSM\0091152,Ah ti sento mio povero core
IT\ICCU\MSM\0091154,Tradita spezzata che piango
IT\ICCU\MSM\0091157,Tacerò se tu lo brami
IT\ICCU\MSM\0090875,Chi mai non vide fuggir le sponde
IT\ICCU\MSM\0091018,Un provenzale d'illustre stato
IT\ICCU\MSM\0091019,Per pietà deh! non lasciarmi
IT\ICCU\MSM\0091020,Per pietà deh non lasciarmi
IT\ICCU\MSM\0091021,Un provenzale d'illustre stato
IT\ICCU\MSM\0091022,Serena il mesto ciglio
IT\ICCU\MSM\0091023,Sempre uniti insiem saremo
IT\ICCU\MSM\0090834,Sinfonia
IT\ICCU\MSM\0090836,Sinfonia
IT\ICCU\MSM\0091139,Ombra cara ombra tradita
IT\ICCU\MSM\0091140,Non ha ragione ingrato
IT\ICCU\MSM\0091142,Tu vuoi morte e morte avrai
IT\ICCU\MSM\0091143,A me ti serba o caro
IT\ICCU\MSM\0091144,Deh tacete tacete
IT\ICCU\MSM\0091145,Benchè nero il cielo intorno
IT\ICCU\MSM\0091146,Un sol raggio spera almeno
IT\ICCU\MSM\0091024,Sempre uniti insiem saremo
IT\ICCU\MSM\0091025,Deh! quei dì che a me togliete
IT\ICCU\MSM\0091026,Di tua man mi squarcia il seno
IT\ICCU\MSM\0089287,La calunnia è un venticello
IT\ICCU\MSM\0089288,Amor misterioso angello
IT\ICCU\MSM\0089588,Lacrimosa
IT\ICCU\MSM\0090366,Ei non vien ancor
IT\ICCU\MSM\0090978,Il suo leggiadro viso
IT\ICCU\MSM\0090979,Involarmi il mio tesoro
IT\ICCU\MSM\0090980,Io non so se amor tu sei
IT\ICCU\MSM\0090981,In te spero o sposo amato
IT\ICCU\MSM\0090982,In te spero o sposo amato
IT\ICCU\MSM\0090985,D'un genio che m'accende
IT\ICCU\MSM\0090986,Digli ch'io son fedele
IT\ICCU\MSM\0090988,Dal suo gentil sembiante
IT\ICCU\MSM\0090989,Dice che t'è fedele
IT\ICCU\MSM\0089253,Paso doble
IT\ICCU\MSM\0089254,Paso doble
IT\ICCU\MSM\0089255,Oh nobile esempio!
IT\ICCU\MSM\0089403,"Ah, fors'è lui che l'anima"
IT\ICCU\MSM\0091169,Vorrei sperare di Dio
IT\ICCU\MSM\0091170,Và dal furor portata
IT\ICCU\MSM\0088958,Scelte
IT\ICCU\MSM\0089731,Bella figlia dell'amore
IT\ICCU\MSM\0090202,Mille smanie mille affanni
IT\ICCU\MSM\0090811,Se vedarrà ntra poco
IT\ICCU\MSM\0090812,Mi perdo... sì... mi perdo
IT\ICCU\MSM\0090829,Oh che tempo indiavolato
IT\ICCU\MSM\0091131,Atto I
IT\ICCU\MSM\0091133,Von deiner Güt'
IT\ICCU\MSM\0091134,Holde Gattin
IT\ICCU\MSM\0091135,Singt dem Herren alle Stimmen
IT\ICCU\MSM\0091137,Questo cor ben mio si vede
IT\ICCU\MSM\0091138,Ricordati ben mio
IT\ICCU\MSM\0089245,Atto II
IT\ICCU\MSM\0089391,Giurata innanzi a Dio
IT\ICCU\MSM\0089394,Senza un guardo
IT\ICCU\MSM\0089404,Della vita nel sentiero
IT\ICCU\MSM\0089405,Quel guardo il cavaliere
IT\ICCU\MSM\0089406,Sventurato il cor che fida
IT\ICCU\MSM\0089407,Il vero intesi?
IT\ICCU\MSM\0089278,Raccomando a te la suora
IT\ICCU\MSM\0089720,Sinfonie
IT\ICCU\MSM\0090203,Deh tu bell'anima
IT\ICCU\MSM\0090208,Finale atto 2.
IT\ICCU\MSM\0090813,Co sta catena d'oro
IT\ICCU\MSM\0090814,La cosa non va netta! Imbroglio qui ci sta
IT\ICCU\MSM\0090815,"Tremante, smarrita, dolente"
IT\ICCU\MSM\0090816,Sei giunto già nel culmine
IT\ICCU\MSM\0090817,Già trionfar tu credi
IT\ICCU\MSM\0090818,O momento fortunato!
IT\ICCU\MSM\0090976,Giacchè tradir degg'io
IT\ICCU\MSM\0090977,Nocchier che si figura
IT\ICCU\MSM\0091121,Vederlo sol bramo
IT\ICCU\MSM\0091122,Non non vedesti mai
IT\ICCU\MSM\0091123,Vederlo sol bramo
IT\ICCU\MSM\0091124,Oh momento fortunato
IT\ICCU\MSM\0091125,Come la nebbia al vento
IT\ICCU\MSM\0091126,No non vedeste mai
IT\ICCU\MSM\0091127,Come la nebbia al vento
IT\ICCU\MSM\0091128,L' onda placida e tranquilla
IT\ICCU\MSM\0089689,Scelta
IT\ICCU\MSM\0089690,Scelta
IT\ICCU\MSM\0086611,Oh momento fortunato
IT\ICCU\MSM\0089256,Paso doble
IT\ICCU\MSM\0089418,Atto 1. Introduzione
IT\ICCU\MSM\0089722,Sinfonia
IT\ICCU\MSM\0089725,Duetti
IT\ICCU\MSM\0089729,Coro
IT\ICCU\MSM\0089887,Vada in fiamme e in polve cada
IT\ICCU\MSM\0089888,Miei pensieri in tal cimento vi smarriste
IT\ICCU\MSM\0090198,Forse in quel cor sensibile
IT\ICCU\MSM\0090199,Quel pugnal può vendicarmi
IT\ICCU\MSM\0090200,Scendea la notte
IT\ICCU\MSM\0090492,"O Lola, bianca come fior di spino"
IT\ICCU\MSM\0090493,M'apparì tutt'amor
IT\ICCU\MSM\0090494,"O Adelia, angelo mio"
IT\ICCU\MSM\0090495,Cachès dans cet asile ou Dieu
IT\ICCU\MSM\0090807,Lo trovai per accidente
IT\ICCU\MSM\0090808,Ah non lasciarmi nò
IT\ICCU\MSM\0090809,"Si, ben mio, fedel t'amai"
IT\ICCU\MSM\0090810,Fortunato colui che d'amore
IT\ICCU\MSM\0090949,Vedrai spietata figlia
IT\ICCU\MSM\0091112,*Che al mio bene al mio tesoro
IT\ICCU\MSM\0091113,Io ti lasciai piangendo
IT\ICCU\MSM\0091114,Parto ti lascio addio
IT\ICCU\MSM\0091115,Vieni colá t'attendo
IT\ICCU\MSM\0088899,Già lignea colonna nel cielo
IT\ICCU\MSM\0089384,Fier sospetto in me si desta
IT\ICCU\MSM\0089385,Il mio cor il cor paterno
IT\ICCU\MSM\0089386,Teco dall'are pronube
IT\ICCU\MSM\0089387,Ah dovunque il passo io movo
IT\ICCU\MSM\0089388,Si miei prodi
IT\ICCU\MSM\0089389,Da gelido sudore
IT\ICCU\MSM\0089390,Io lo vedea reduce
IT\ICCU\MSM\0097041,Ouverture ?
IT\ICCU\MSM\0097042,Adagio.
IT\ICCU\MSM\0097044,Sinfonia ...
IT\ICCU\MSM\0097045,Sinfonia ...
IT\ICCU\MSM\0097047,Ouverture ?
IT\ICCU\MSM\0097386,Marsch
IT\ICCU\MSM\0097387,Im Volkson
IT\ICCU\MSM\0097408,Andante e minuetto
IT\ICCU\MSM\0098351,Im Walde
IT\ICCU\MSM\0095957,Allegro
IT\ICCU\MSM\0096666,Ecco ridente in cielo
IT\ICCU\MSM\0096675,Ouverture ?
IT\ICCU\MSM\0096678,Scelta]
IT\ICCU\MSM\0096679,Sinfonia ...
IT\ICCU\MSM\0096680,Introduzione.
IT\ICCU\MSM\0096848,Quartetti
IT\ICCU\MSM\0096849,Quartetti
IT\ICCU\MSM\0096851,Quartetti
IT\ICCU\MSM\0086602,Ogni piacere è grato
IT\ICCU\MSM\0086603,Voi non vedeste mai
IT\ICCU\MSM\0086604,Dille che l'aure io spiro
IT\ICCU\MSM\0086605,Qual tetro orror m'assale
IT\ICCU\MSM\0086606,Come la nebbia al vento
IT\ICCU\MSM\0086607,Quel sepolcro che racchiude
IT\ICCU\MSM\0086608,Quando lo troverò
IT\ICCU\MSM\0086757,"L' amore, l'affanno"
IT\ICCU\MSM\0086758,"L' amore, l'affanno"
IT\ICCU\MSM\0097209,A fosco cielo
IT\ICCU\MSM\0097388,Erzahlung
IT\ICCU\MSM\0097389,barcarole
IT\ICCU\MSM\0097390,Monuett
IT\ICCU\MSM\0097391,Gauotte
IT\ICCU\MSM\0097392,Entschwundenes Glück
IT\ICCU\MSM\0097393,Andante
IT\ICCU\MSM\0097575,Sinfonia
IT\ICCU\MSM\0097576,Marcia
IT\ICCU\MSM\0098150,walzer
IT\ICCU\MSM\0098156,Pastorale ...
IT\ICCU\MSM\0098157,Allegretto moderato
IT\ICCU\MSM\0098158,Rondo
IT\ICCU\MSM\0098159,1o tempo del trio
IT\ICCU\MSM\0095786,KYRIE
IT\ICCU\MSM\0096502,Ho perduto il bel sembiante
IT\ICCU\MSM\0096504,Sinfonia
IT\ICCU\MSM\0096671,Scelta]
IT\ICCU\MSM\0096995,Marcia
IT\ICCU\MSM\0096996,Composizione strumentale
IT\ICCU\MSM\0097171,"Ernani! Ernani, involami"
IT\ICCU\MSM\0097172,Anch'io dischiuso un giorno
IT\ICCU\MSM\0097174,Scena. Cavatina
IT\ICCU\MSM\0097549,Volgi mio Dio deh volgi
IT\ICCU\MSM\0097550,Sinfonia ...
IT\ICCU\MSM\0100498,Va va già varcasti indegno
IT\ICCU\MSM\0097195,Oh vergogna
IT\ICCU\MSM\0097197,Deh soccorri oh padre amato
IT\ICCU\MSM\0097584,Sinfonia ...
IT\ICCU\MSM\0098139,[estratto dalla scena IV]
IT\ICCU\MSM\0098330,Quando corpus morietur
IT\ICCU\MSM\0098331,Sinfonia
IT\ICCU\MSM\0098332,Sinfonia
IT\ICCU\MSM\0095770,Dove son ?  dove corro ?
IT\ICCU\MSM\0095772,In un mar di tante pene
IT\ICCU\MSM\0095773,In te spera e in te confida
IT\ICCU\MSM\0095774,Ah parlate che forse tacendo
IT\ICCU\MSM\0095775,Trionfante tra le schiere
