RISM_ID,ID,128b,128c
850800864,IT\ICCU\RMS\2519219,2str,"vl,chit"
850800866,IT\ICCU\LO1\1424794,1str,pf
850800871,IT\ICCU\UBO\3934341,1str,pf/cemb
850800873,IT\ICCU\UBO\3934038,1str,pf-qt
850800875,IT\ICCU\RMS\2519295,1str,vl
850800876,IT\ICCU\RMS\2519252,2str,"vl,chit"
850800878,IT\ICCU\RMS\2519279,3str,"2vl,chit/vlc"
850800881,IT\ICCU\RMS\2519299,1str,vl
850800885,IT\ICCU\RMS\2519581,1str,vl
850800899,IT\ICCU\RMS\2519306,1str,vl
850800903,IT\ICCU\RMS\2523052,2str,"vl,chit"
850800905,IT\ICCU\RMS\2523084,"V,str",""
850800908,IT\ICCU\RMS\2523487,2str,"vl,chit"
850800911,IT\ICCU\LO1\1428041,2str,2fl
850800912,IT\ICCU\RMS\2523118,1str,vl
850800913,IT\ICCU\LO1\1428123,2str,"vlc,pf"
850800921,IT\ICCU\RMS\2523067,3str,"2vl,chit"
850800922,IT\ICCU\RMS\2522992,2str,"vl,chit"
850800923,IT\ICCU\LO1\1428135,"1V,1str","S,pf"
850800925,IT\ICCU\RMS\2523029,"V,str",""
850800926,IT\ICCU\RMS\2523045,str,""
850800927,IT\ICCU\LO1\1427480,1str,cemb/org
850800928,IT\ICCU\RMS\2522978,1str,vl
850800932,IT\ICCU\LO1\1427441,"1V,1str","T,pf"
850800936,IT\ICCU\RMS\2523048,1str,vl
850800937,IT\ICCU\LO1\1428085,4archi,"2vl,vla,vlc"
850800938,IT\ICCU\MSM\0291424,1str,cemb/org
850800940,IT\ICCU\RMS\2523111,"V,2str","Mzs/Br,vl,chit"
850800942,IT\ICCU\RMS\2522961,1str,vl
850800944,IT\ICCU\LO1\1427465,2str,"fl,pf"
850800945,IT\ICCU\LO1\1427949,"1V,Coro(4V),1str","T,Coro(A,2T,B),org"
850800951,IT\ICCU\RMS\2522939,1str,vl
850800952,IT\ICCU\LO1\1428129,5archi,"2vl,vla,vlc,cb"
850800954,IT\ICCU\RMS\2522949,1str,vl
850800959,IT\ICCU\LO1\1431249,1str,cemb-qt/pf-qt
850800960,IT\ICCU\RMS\2525492,1str,vl
850800962,IT\ICCU\RMS\2525554,2str,"vl,chit"
850800972,IT\ICCU\RMS\2526316,2str,"vl,bc"
850800973,IT\ICCU\LO1\1430817,>str,""
850800976,IT\ICCU\LO1\1431535,"2V,orch","T,Br,fl,ob,2cl,fag,2cor,org,2vl,vla,vlc,cb"
850800981,IT\ICCU\RMS\2526452,banda,""
850800982,IT\ICCU\RMS\2525475,2str,"vl,chit"
850800983,IT\ICCU\RMS\2525705,"V,1str","V,pf"
850800993,IT\ICCU\LO1\1432036,1str,org
850800994,IT\ICCU\LO1\1432041,1str,pf
850800997,IT\ICCU\RMS\2525495,2str,"vl,chit"
850800998,IT\ICCU\MSM\0291443,1str,cemb-qt/pf-qt
850801002,IT\ICCU\LO1\1430810,"1V,1str","1V,pf"
850801004,IT\ICCU\LO1\1431232,orch,"fl,ob ,2cl,fag,2cor,tr,trb,timp,2vl,2vla,vlc,cb"
850801009,IT\ICCU\LO1\1431810,"1V,orchar,1str","T,2vl,vla,vlc,cb,org"
850801011,IT\ICCU\LO1\1430785,"1V,1str","B,pf"
850801013,IT\ICCU\MSM\0291440,1str,cemb-qt/pf-qt
850801017,IT\ICCU\MSM\0291441,1str,cemb-qt/pf-qt
850801019,IT\ICCU\LIG\0135183,1str,arp
850801023,IT\ICCU\LIG\0135187,1str,arp
850801028,IT\ICCU\LO1\1433952,"1V,1str","1V,pf"
850801030,IT\ICCU\LO1\1433738,1str,pf
850801032,IT\ICCU\UBO\3945669,"V,str","C,pf"
850801035,IT\ICCU\LO1\1433638,1str,pf-qt
850801039,IT\ICCU\UBO\3945768,"1V,1str","C,pf"
850801043,IT\ICCU\UBO\3945810,"1V,1str","V,pf"
850801045,IT\ICCU\LIG\0135186,1str,arp
850801048,IT\ICCU\LO1\1433870,4archi,"2vl,vla,vlc"
850801054,IT\ICCU\LO1\1433885,"1V,1str","T,pf"
850801056,IT\ICCU\LIG\0135188,1str,arp
850801057,IT\ICCU\UBO\3945746,"1V,1str","V,pf"
850801059,IT\ICCU\MSM\0291510,1str,cemb/pf
850801062,IT\ICCU\UBO\3944993,"V,1str,orch",""
850801065,IT\ICCU\RMS\2528804,"V,1str","16V,org"
850801066,IT\ICCU\UBO\3945818,"1V,1str","V,pf"
850801067,IT\ICCU\LIG\0135182,1str,arp
850801072,IT\ICCU\LO1\1435315,1str,pf
850801074,IT\ICCU\LO1\1433809,5ottoni,"tr,2cor,trb,fag"
850801079,IT\ICCU\LO1\1433720,5archi,"2vl,vla,vlc,cb"
850801089,IT\ICCU\LO1\1428554,1str,pf
850801091,IT\ICCU\RMS\2523420,2str,"vl,chit"
850801095,IT\ICCU\LO1\1428961,"1V,1str","1V,pf"
850801097,IT\ICCU\LO1\1428465,4V,"S,A,T,B"
850801102,IT\ICCU\RMS\2524303,1str,vl
850801103,IT\ICCU\RMS\2524312,1str,vl
850801105,IT\ICCU\RMS\2523555,2str,"vl,chit"
850801108,IT\ICCU\LO1\1429002,"1V,1str","T,pf"
850801109,IT\ICCU\RMS\2524319,1str,vl
850801110,IT\ICCU\RMS\2523400,"V,2str","Mzs/Br,vl,chit"
850801117,IT\ICCU\RMS\2523546,3str,"2vl,chit"
850801118,IT\ICCU\RMS\2523542,str,""
850801122,IT\ICCU\RMS\2523503,1str,vl
850801123,IT\ICCU\RMS\2523564,2str,"vl,chit"
850801128,IT\ICCU\RMS\2523526,1str,vl
850801129,IT\ICCU\LO1\1429076,2str,"fl,cemb/pf"
850801130,IT\ICCU\RMS\2523568,2str,"vl,chit"
850801140,IT\ICCU\RMS\2524292,1str,vl
850801142,IT\ICCU\RMS\2524341,1str,vl
850801145,IT\ICCU\LO1\1435258,1str,cemb-qt/pf-qt
850801146,IT\ICCU\MSM\0291508,1str,cemb
850801148,IT\ICCU\MSM\0291509,1str,cemb/pf
850801152,IT\ICCU\MSM\0291513,1str,cemb-qt/pf-qt
850801154,IT\ICCU\MSM\0291516,1str,cemb-qt/pf-qt
850801155,IT\ICCU\MSM\0291518,1str,cemb-qt/pf-qt
850801156,IT\ICCU\LO1\1434008,"2V,1str","T,B,pf"
850801159,IT\ICCU\MSM\0291517,1str,cemb-qt/pf-qt
850801161,IT\ICCU\LO1\1434129,1str,pf
850801164,IT\ICCU\MSM\0291505,1str,org
850801165,IT\ICCU\LO1\1435226,1str,cemb/pf
850801166,IT\ICCU\UBO\3948169,"Coro,1str",""
850801169,IT\ICCU\UBO\3948180,"1V,1str",""
850801170,IT\ICCU\UBO\3948049,"2V,1str","S,Bar,pf"
850801175,IT\ICCU\LO1\1434142,1str,pf
850801176,IT\ICCU\LO1\1434279,"1V,1str","S,pf"
850801177,IT\ICCU\MSM\0291506,1str,cemb/pf
850801179,IT\ICCU\UBO\3948057,"V,1str",""
850801181,IT\ICCU\UBO\3948263,"1V,1str",""
850801182,IT\ICCU\LO1\1434431,1str,fp
850801183,IT\ICCU\MSM\0291467,1str,cemb-qt/pf-qt
850801185,IT\ICCU\MSM\0291468,1str,cemb-qt/pf-qt
850801186,IT\ICCU\LIG\0134739,1str,arp
850801187,IT\ICCU\LO1\1433335,1str,org
850801195,IT\ICCU\MSM\0291461,1str,org
850801196,IT\ICCU\MSM\0291469,cemb-qt/pf-qt,""
850801202,IT\ICCU\LO1\1433294,1str,cemb-qt/pf-qt
850801207,IT\ICCU\MSM\0291477,1str,org
850801212,IT\ICCU\MSM\0291464,1str,cemb-qt/pf-qt
850801213,IT\ICCU\LO1\1433009,1str,org
850801214,IT\ICCU\LO1\1433077,"1V,1str","T,pf"
850801217,IT\ICCU\LO1\1433433,2str,2pf
850801218,IT\ICCU\MSM\0291478,1str,org
850801219,IT\ICCU\LO1\1432668,orch,"fl,2ob,2cl,2fag,2tr,2cor,3trb,timp,2vl,vla,vlc,cb"
850801223,IT\ICCU\MSM\0291470,1str,cemb-qt/pf-qt
850801226,IT\ICCU\MSM\0291471,1str,cemb-qt/pf-qt
850801227,IT\ICCU\LO1\1433052,orch,"fl,eh,2vl,2vla,vlc,cb"
850801232,IT\ICCU\MSM\0291465,1str,cemb-qt/pf-qt
850801233,IT\ICCU\LO1\1433168,1str,cemb-qt/pf-qt
850801234,IT\ICCU\LO1\1433379,4str,"fl,2vl,vlc"
850801237,IT\ICCU\MSM\0291466,1str,cemb-qt/pf-qt
850801239,IT\ICCU\LIG\0134722,1str,arp
850801245,IT\ICCU\RMS\2525016,"1V,1str","S,vl"
850801248,IT\ICCU\RMS\2525499,2str,"vl,chit"
850801252,IT\ICCU\LO1\1431588,1str,pf
850801254,IT\ICCU\LO1\1429571,1str,pf
850801257,IT\ICCU\LO1\1430823,"1V,str","1V(T),vl1,vl2,vla,b"
850801258,IT\ICCU\RMS\2524379,"V,2str","V,vl,chit"
850801271,IT\ICCU\RMS\2525040,3str,"2vl,chit"
850801275,IT\ICCU\LO1\1429665,orch,""
850801279,IT\ICCU\RMS\2524354,1str,vl
850801282,IT\ICCU\RMS\2525067,2str,"vl,chit"
850801288,IT\ICCU\RMS\2524369,3str,"2vl,chit"
850801292,IT\ICCU\LO1\1430802,2str,2vla
850801293,IT\ICCU\RMS\2525101,2str,"vl,chit"
850801294,IT\ICCU\RMS\2525088,2str,"vl,chit"
850801297,IT\ICCU\RMS\2525106,2str,"vl,chit"
850801299,IT\ICCU\RMS\2525012,"V,str",""
850801303,IT\ICCU\RMS\2525055,3str,"2vl,chit"
850801308,IT\ICCU\LO1\1430747,banda,"ott,3cl,cnta,flic,2tr,3cor,bombno,3trb,bombne,flic-cb,2gc"
850801317,IT\ICCU\LO1\1432574,1str,pf
850801323,IT\ICCU\MSM\0291444,1str,cemb-qt/pf-qt
850801326,IT\ICCU\RMS\2526471,4V,"S,A,T,B"
850801327,IT\ICCU\MSM\0291454,1str,org
850801331,IT\ICCU\LO1\1432608,"2V,1str","2V,pf"
850801333,IT\ICCU\LO1\1432235,"1str,orch","vlc-solo,ott,2fl,2cl,fag,2cor,2tr,trb,vl1,vl2,vla,cb"
850801337,IT\ICCU\LO1\1432548,1str,1pf-qt
850801342,IT\ICCU\MSM\0291448,1str,cemb-qt/pf-qt
850801343,IT\ICCU\LO1\1431911,"1V,orchar","Br,2vl,vla,vlc,cb,org"
850801346,IT\ICCU\LO1\1432618,1str,cemb-qt/pf-qt
850801348,IT\ICCU\MSM\0291456,1str,org
850801349,IT\ICCU\LO1\1432708,1str,pf
850801352,IT\ICCU\LO1\1432690,"2V,Coro(1V),1str","T,B,Coro(B),pf"
850801354,IT\ICCU\MSM\0291447,1str,cemb-qt/pf-qt
850801357,IT\ICCU\LO1\1432642,5str,"fl,fis,vl,vlc,cemb"
850801359,IT\ICCU\LO1\1432444,1str,cemb-qt/pf-qt
850801367,IT\ICCU\MSM\0291445,1str,cemb-qt/pf-qt
850801368,IT\ICCU\MSM\0291446,1str,cemb-qt/pf-qt
850801370,IT\ICCU\LO1\1432553,1str,org
850801371,IT\ICCU\LO1\1435525,pf,""
850801374,IT\ICCU\UBO\3948085,"2V,1str",""
850801375,IT\ICCU\LO1\1434371,"1V,1str","T,pf"
850801376,IT\ICCU\UBO\3948233,"1V,1str",""
850801377,IT\ICCU\MSM\0291514,1str,cemb-qt/pf-qt
850801378,IT\ICCU\MSM\0291515,1str,cemb-qt/pf-qt
850801382,IT\ICCU\LIG\0135796,1str,arp
850801388,IT\ICCU\MSM\0291512,1str,cemb/pf
850801389,IT\ICCU\MSM\0291507,1str,cemb/pf
850801392,IT\ICCU\UBO\3948273,"1V,1str",""
850801393,IT\ICCU\LO1\1434876,1str,pf
850801395,IT\ICCU\LO1\1434887,1str,pf
850801399,IT\ICCU\LO1\1434886,1str,cemb-qt
850801401,IT\ICCU\MSM\0291520,1str,cemb-qt/pr-qt
850801403,IT\ICCU\LO1\1434979,1str,cemb-qt/pr-qt
850801407,IT\ICCU\LO1\1435504,2str,"vl,pf"
850801409,IT\ICCU\MSM\0291519,1str,cemb-qt/pf-qt
850801411,IT\ICCU\MSM\0291527,cemb-qt/fp-qt,""
850801414,IT\ICCU\LO1\1435506,2str,"vl,pf"
850801415,IT\ICCU\LO1\1434264,1str,pf
850801422,IT\ICCU\MSM\0291561,1str,org
850801425,IT\ICCU\LO1\1437984,"vlc,5str","vlc,vl1,vl2,vla,vlc,cb"
850801435,IT\ICCU\LO1\1437348,2str,2vl
850801439,IT\ICCU\LO1\1437447,"vlc,orch",""
850801440,IT\ICCU\LO1\1437426,1str,pf
850801441,IT\ICCU\LO1\1437441,1str,pf-qt
850801444,IT\ICCU\MSM\0291563,1str,org
850801446,IT\ICCU\LO1\1437572,"1V,1str","T,pf"
850801447,IT\ICCU\LO1\1437752,"Coro(3V),orch","Coro(2T,B),2cor,org,2vl,vla,vlc,cb"
850801448,IT\ICCU\LIG\0138431,5str,"vl1,vl2,vla,vlc1,vlc2"
850801458,IT\ICCU\LO1\1437968,"vlc,orch",""
850801460,IT\ICCU\LO1\1437419,"2V,1str","S,T,fp"
850801461,IT\ICCU\LO1\1440604,2str,"vlc,pf"
850801462,IT\ICCU\LO1\1440568,2str,"vlc,pf"
850801463,IT\ICCU\LO1\1440591,2str,"vlc,pf"
850801464,IT\ICCU\LO1\1440552,2str,"vlc,pf"
850801465,IT\ICCU\LO1\1440554,2str,"vlc,pf"
850801466,IT\ICCU\LO1\1440560,2str,"vlc,pf"
850801468,IT\ICCU\MSM\0291586,3str,"cl,cemb,vlne/fag"
850801469,IT\ICCU\LO1\1440595,2str,"vlc,pf"
850801470,IT\ICCU\LO1\1440610,2str,"vlc,pf"
850801471,IT\ICCU\MSM\0291585,3str,"cl,cemb,vlne/fag"
850801472,IT\ICCU\LO1\1440583,2str,"vlc,pf"
850801473,IT\ICCU\LO1\1440562,2str,"vlc,pf"
850801476,IT\ICCU\LO1\1440564,2str,"vlc,pf"
850801479,IT\ICCU\LO1\1436128,1str,pf
850801480,IT\ICCU\UBO\3948902,"1V,1str",""
850801483,IT\ICCU\MSM\0291550,1str,org
850801484,IT\ICCU\MSM\0291546,1str,org
850801485,IT\ICCU\LO1\1436209,1str,org
850801487,IT\ICCU\MSM\0291539,1str,org
850801497,IT\ICCU\MSM\0291532,1str,cemb-qt/fp-qt
850801498,IT\ICCU\MSM\0291530,1str,cemb-qt/fp-qt
850801500,IT\ICCU\MSM\0291531,1str,cemb-qt/fp-qt
850801503,IT\ICCU\MSM\0291529,cemb-qt/fp-qt,""
850801506,IT\ICCU\LO1\1436202,"1V,1str","Br,pf"
850801507,IT\ICCU\LO1\1435929,1str,cemb-qt/pf-qt
850801511,IT\ICCU\LO1\1436140,1str,org
850801514,IT\ICCU\MSM\0291545,1str,org
850801518,IT\ICCU\LO1\1436065,1str,pf
850801519,IT\ICCU\LO1\1436082,1str,pf
850801522,IT\ICCU\MSM\0291528,1str,cemb-qt/fp-qt
850801528,IT\ICCU\MSM\0291540,1str,org
850801529,IT\ICCU\MSM\0291541,1str,org
850801532,IT\ICCU\LO1\1440764,2str,"vlc,pf"
850801534,IT\ICCU\LO1\1440760,2str,"vlc,pf"
850801537,IT\ICCU\LO1\1440754,2str,"vlc,pf"
850801538,IT\ICCU\LO1\1440757,2str,"vlc,pf"
850801540,IT\ICCU\LO1\1441502,1str,vlc
850801541,IT\ICCU\LO1\1440752,2str,"vlc,pf"
850801542,IT\ICCU\LO1\1440755,2str,"vlc,pf"
850801545,IT\ICCU\LO1\1439158,1str,pf
850801548,IT\ICCU\MSM\0291584,1str,pf
850801551,IT\ICCU\LO1\1439126,"1V,1str","B,pf"
850801555,IT\ICCU\LO1\1438960,"vlc,orch",""
850801558,IT\ICCU\LO1\1438974,"vlc,orch",""
850801559,IT\ICCU\LO1\1438986,2str,"vlc,cb"
850801562,IT\ICCU\LO1\1438991,1str,fp
850801570,IT\ICCU\MSM\0291583,1str,pf
850801576,IT\ICCU\UBO\3950631,"1V,1str","S,pf"
850801580,IT\ICCU\LO1\1436407,2str,"vl,pf"
850801581,IT\ICCU\LO1\1436408,2str,"vl,pf"
850801582,IT\ICCU\LO1\1436621,5archi,"vl1,vl2,vla1,vla2,vlc"
850801584,IT\ICCU\LO1\1436645,"vlc,orch",""
850801585,IT\ICCU\LO1\1436552,2str,"vlc,pf"
850801586,IT\ICCU\LO1\1436556,1str,vlc
850801587,IT\ICCU\LO1\1436649,"2pf,orch",""
850801589,IT\ICCU\LO1\1436373,"1V,1str","T,pf"
850801590,IT\ICCU\LO1\1438851,"vlc,orch",""
850801596,IT\ICCU\LO1\1438665,"1V,1str","T,pf"
850801600,IT\ICCU\LO1\1438711,"1V,1str","B,pf"
850801601,IT\ICCU\MSM\0291573,1str,org
850801603,IT\ICCU\LO1\1438819,"vlc,orch",""
850801604,IT\ICCU\LO1\1438172,"2vlc,orch",""
850801605,IT\ICCU\LO1\1438350,"vlc,orch",""
850801609,IT\ICCU\LO1\1438751,"1V,1str","1V,pf"
850801612,IT\ICCU\LO1\1438343,1str,pf
850801615,IT\ICCU\LO1\1438486,"vlc,orch/pf",""
850801618,IT\ICCU\LO1\1438647,"vlc,5archi",""
850801619,IT\ICCU\LO1\1438352,"vlc,orch",""
850801626,IT\ICCU\LO1\1438346,"vlc,orch",""
850801628,IT\ICCU\LO1\1438833,"vlc,orch",""
850801629,IT\ICCU\LO1\1438650,1str,pf
850801635,IT\ICCU\LO1\1438133,4str,"vlc1,vlc2,vlc3,vlc4"
850801636,IT\ICCU\LO1\1438498,"vlc,orch",""
850801638,IT\ICCU\LO1\1438653,"vlc,1str/orch",""
850801641,IT\ICCU\LO1\1438366,"1V,1str","T,pf"
850801642,IT\ICCU\LO1\1438369,"1V,1str","T,pf"
850801644,IT\ICCU\UBO\3952839,3str,"fl1,fl2,chit"
850801645,IT\ICCU\LO1\1438626,1str,fp
850801648,IT\ICCU\LO1\1438678,1str,pf
850801650,IT\ICCU\LO1\1438635,"vlc,orch",""
850801662,IT\ICCU\LO1\1438124,"vlc,orch/pf",""
850801667,IT\ICCU\LO1\1438883,"1str,orch","vlc-princ,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,trb1,trb2,trb3,timp,archi"
850801668,IT\ICCU\MSM\0291592,"1V,1str","T,pf"
850801670,IT\ICCU\LO1\1441929,2str,"vl,cemb"
850801671,IT\ICCU\MSM\0291588,2str,"vl,cemb"
850801672,IT\ICCU\MSM\0291587,2str,"vl,cemb"
850801677,IT\ICCU\LO1\1442413,3str,"vl,vlc,cemb"
850801678,IT\ICCU\MSM\0291589,2str,"vl,cemb"
850801679,IT\ICCU\LO1\1442133,"1V,1str","V,pf"
850801681,IT\ICCU\LO1\1442493,"1V,1str","S/T,pf"
850801683,IT\ICCU\LO1\1441875,2str,"vlc,pf"
850801691,IT\ICCU\LO1\1443814,3str,"fl,vl,pf"
850801692,IT\ICCU\LO1\1444288,3V,"3V(A,T,B)"
850801693,IT\ICCU\LO1\1444290,"3V,1str","3V(A,T,B),org"
850801694,IT\ICCU\LO1\1444291,"3V,1str","3V(T1,T2,B),org"
850801696,IT\ICCU\LO1\1444294,"3V,1str","3V(A,T,B),org"
850801703,IT\ICCU\LO1\1445503,"1V,1str","T,pf"
850801706,IT\ICCU\UBO\3960492,2str,"vl,chit"
850801708,IT\ICCU\LO1\1444787,7str,"fl,cl,fag,2vl,vla,b"
850801716,IT\ICCU\LO1\1445047,"1V,1str","V,pf"
850801717,IT\ICCU\LO1\1447639,"1V,1str","V,cemb"
850801718,IT\ICCU\LO1\1448882,2str,"vl,cemb/pf"
850801720,IT\ICCU\LO1\1449680,"1V,1str","1V,pf"
850801721,IT\ICCU\LO1\1449646,"1V,1str","1V,pf"
850801724,IT\ICCU\MSM\0291690,2str,"vl,cemb/pf"
850801731,IT\ICCU\LO1\1448582,"1V,Coro(3V),orch","T,Coro(2S,A),fl,ob,2cl,fag,org,3cor,2vl,vla,vlc,cb"
850801734,IT\ICCU\LO1\1449664,"1V,1str","1V,pf"
850801737,IT\ICCU\LO1\1448897,1str,cemb
850801740,IT\ICCU\MSM\0291687,2str,"vl,cemb/pf"
850801743,IT\ICCU\MSM\0291688,2str,"vl,cemb/pf"
850801744,IT\ICCU\PAR\1211333,1str,pf
850801747,IT\ICCU\MSM\0291691,2str,"vl,cemb/pf"
850801755,IT\ICCU\LO1\1448440,1str,pf
850801758,IT\ICCU\LO1\1448474,1str,pf
850801760,IT\ICCU\LO1\1448677,"1V,Coro(3V),orch","T,Coro(S,T,B),fl,ob,cl,fag,2cor,org,2vl,vla,vlc,cb"
850801765,IT\ICCU\MSM\0291689,2str,"vl,cemb/pf"
850801768,IT\ICCU\LO1\1442982,"1V,1str","V,pf"
850801769,IT\ICCU\LO1\1442994,2str,2chit
850801770,IT\ICCU\MSM\0291595,"1V,1str","T,pf"
850801775,IT\ICCU\MSM\0291597,2str,"fl,pf"
850801778,IT\ICCU\MSM\0291594,"1V,1str","Br,pf"
850801781,IT\ICCU\MSM\0291598,1str,pf
850801790,IT\ICCU\LO1\1443384,"2V,Coro(3V),1str","A,B,Coro(A,T,B),org"
850801791,IT\ICCU\MSM\0291596,"1V,1str","T,pf"
850801793,IT\ICCU\MSM\0291593,"1V,1str","T,pf"
850801799,IT\ICCU\LO1\1442981,"1V,1str","V,pf"
850801803,IT\ICCU\LO1\1442605,"1str,orch","vlc-solo,fl,ob,eh,2cl,fag,2cor,2tr,2vl,vla,b"
850801812,IT\ICCU\LO1\1450333,"1V,2str","V,pf,vlc"
850801814,IT\ICCU\LO1\1450284,"2V,1str","S1,S2,pf"
850801822,IT\ICCU\LO1\1450321,"1V,1str","V,pf"
850801823,IT\ICCU\LO1\1448874,1str,pf
850801826,IT\ICCU\MSM\0291712,"1V,1str","V,pf"
850801832,IT\ICCU\LO1\1449761,1str,pf-qt
850801834,IT\ICCU\LO1\1449708,"1V,1str","T,cemb"
850801837,IT\ICCU\LO1\1450278,"1V,1str","V,pf"
850801842,IT\ICCU\MSM\0291713,"1V,1str","V,pf"
850801846,IT\ICCU\MSM\0291711,"1V,1str","V,pf"
850801866,IT\ICCU\LO1\1446726,2str,"vl,pf"
850801872,IT\ICCU\LO1\1447453,"5V,Coro(4V),1str","S,Mzs,T,Br,B,Coro(2S,T,B),pf"
850801873,IT\ICCU\BAS\0254994,"","vla,fl,ob,cl,trb,fag"
850801874,IT\ICCU\LO1\1447511,"1V,1str","T,pf"
850801887,IT\ICCU\LO1\1447578,1str,pf
850801893,IT\ICCU\LO1\1447871,1str,pf
850801900,IT\ICCU\LO1\1446741,1str,cemb-qt
850801909,IT\ICCU\LO1\1443811,3str,"fl,vl,pf"
850801910,IT\ICCU\LO1\1444216,3V,"3V(A,T,B)"
850801914,IT\ICCU\MSM\0291611,1str,pf
850801919,IT\ICCU\MSM\0291613,1str,pf
850801928,IT\ICCU\MSM\0291604,1str,pf
850801937,IT\ICCU\LO1\1443568,"1V,1str","S,pf"
850801938,IT\ICCU\LO1\1444110,1str,pf
850801941,IT\ICCU\MSM\0291599,1str,pf
850801945,IT\ICCU\LO1\1443087,1str/2str,"pf$/fl,pf"
850801947,IT\ICCU\LO1\1443735,1str,pf
850801948,IT\ICCU\MSM\0291605,1str,pf
850801949,IT\ICCU\MSM\0291612,1str,pf
850801951,IT\ICCU\LO1\1444112,1str,pf
850801955,IT\ICCU\MSM\0291610,1str,pf
850801959,IT\ICCU\MSM\0291603,1str,pf
850801964,IT\ICCU\LO1\1444212,3V,"3V(A,T,B)"
850801965,IT\ICCU\LO1\1444214,"3V,1str","3V(T1,T2,B),org"
850801966,IT\ICCU\LO1\1443902,4archi,"2vl,vla,vlc"
850801973,IT\ICCU\LO1\1444215,"3V,1str","3V(T1,T2,B),org"
850801974,IT\ICCU\LO1\1446665,"3V,1str","3V(T1,T2,B),org"
850801979,IT\ICCU\LO1\1446545,"3V,1str","3V(A,T,B),org"
850801982,IT\ICCU\LO1\1446677,"3V,1str","3V(A,T,B),org"
850801991,IT\ICCU\BAS\0254975,"V,orch,pf","vl,vla,fl,ob,cor,cl,tr,fag"
850801993,IT\ICCU\MSM\0291623,2str,"vl,cemb/pf"
850801995,IT\ICCU\LO1\1445781,"4V,Coro(2V),1str","S,T,2B,Coro(T,B),pf"
850802000,IT\ICCU\LO1\1445817,1str,pf
850802003,IT\ICCU\LO1\1446548,"3V,1str","3V(A,T,B),org"
850802004,IT\ICCU\UBO\3963284,1str,pf
850802006,IT\ICCU\LO1\1446660,"3V,1str","3V(T1,T2,B),org"
850802007,IT\ICCU\LO1\1446549,"3V,1str","3V(A,T,B),org"
850802010,IT\ICCU\MSM\0291624,2str,"vl,pf"
850802011,IT\ICCU\LO1\1446550,"3V,1str","3V(A,T,B),org"
850802043,IT\ICCU\LO1\1445484,1str,cemb
850802044,IT\ICCU\LO1\1445809,2str,"vl,cemb/pf"
850802052,IT\ICCU\LO1\1451197,2str,"vlc,bc"
850802054,IT\ICCU\LO1\1450786,2str,"vlc,pf"
850802055,IT\ICCU\LO1\1450787,"1V,1str","T,pf"
850802057,IT\ICCU\LO1\1450433,"Coro(4V),1str","Coro(2T,2B),pf"
850802062,IT\ICCU\LO1\1450777,"1V,1str","V,pf"
850802065,IT\ICCU\LO1\1451414,2str,"vl,pf"
850802075,IT\ICCU\LO1\1451192,2str,"vlc,pf"
850802086,IT\ICCU\LO1\1451095,2str,"vlc,pf"
850802088,IT\ICCU\LO1\1450286,"1V,1str","V,pf"
850802091,IT\ICCU\LO1\1450751,"1V,1str","V,pf"
850802092,IT\ICCU\LO1\1450768,"1V,2str","V,pf,vlc"
850802095,IT\ICCU\LO1\1450272,"1V,1str","V,pf"
850802096,IT\ICCU\LO1\1450759,"1V,1str","V,pf"
850802099,IT\ICCU\LO1\1451082,"1V,1str","V,pf"
850802100,IT\ICCU\LO1\1451066,"2V,1str","S1,S2,pf"
850802101,IT\ICCU\LO1\1450306,"1V,1str","V,pf"
850802104,IT\ICCU\LO1\1451103,2str,"vlc,pf"
850802118,IT\ICCU\LO1\1451186,1str,vlc
850802121,IT\ICCU\LO1\1454039,2str,"vlc,pf"
850802124,IT\ICCU\LO1\1454068,1str,pf
850802126,IT\ICCU\LO1\1453305,"1V,1str","V,pf"
850802132,IT\ICCU\LO1\1453408,"1V,2str","S,vlc,pf"
850802133,IT\ICCU\LO1\1453423,"1V,1str","V,pf"
850802138,IT\ICCU\LO1\1454034,2str,"vlc,pf"
850802141,IT\ICCU\LO1\1453080,"1V,1str","V,pf"
850802142,IT\ICCU\LO1\1453284,"1V,2str","T,vlc,pf"
850802147,IT\ICCU\LO1\1452760,1str,pf
850802149,IT\ICCU\LO1\1453415,"1V,1str","1V,pf"
850802150,IT\ICCU\LO1\1453420,"1V,1str","V,pf"
850802152,IT\ICCU\LO1\1452670,1str,pf
850802156,IT\ICCU\LO1\1453430,"1V,2str","V,fl,pf"
850802167,IT\ICCU\LO1\1456967,"V,1str","V,pf"
850802168,IT\ICCU\LO1\1456969,"V,1str","V,pf"
850802172,IT\ICCU\LO1\1456586,2str,"vl/vlc,pf"
850802173,IT\ICCU\LO1\1456590,2str,"vlc,pf"
850802174,IT\ICCU\LO1\1456619,2str,"vlc,pf"
850802177,IT\ICCU\LO1\1456636,2str,"vlc,pf"
850802178,IT\ICCU\LO1\1456879,4archi,"2vl,vla,vlc"
850802180,IT\ICCU\MSM\0291906,4archi,"2vl,vla,vlc"
850802183,IT\ICCU\LO1\1457432,5str,"fl,2vl,vla,b"
850802184,IT\ICCU\LO1\1456905,5archi,"2vl,2vla,vlc"
850802185,IT\ICCU\LO1\1456913,5archi,"2vl,2vla,vlc"
